precision,recall,f1-score,support
0.9633620689655172,0.9759825327510917,0.9696312364425163,458.0
0.9531914893617022,0.9294605809128631,0.9411764705882354,241.0
0.9599427753934192,0.9599427753934192,0.9599427753934192,0.9599427753934192
0.9582767791636098,0.9527215568319773,0.9554038535153758,699.0
0.9598554742809402,0.9599427753934192,0.9598206519348171,699.0
